org_id,org_name,source_url,candidate_title,rejection_reason
,,https://taykwatagamou.com/about/careers,Member Login,validation gate failed (1/2): title_source_og_title
,,https://taykwatagamou.com/about/careers,Become a Member,validation gate failed (1/2): title_source_og_title
,,https://plummertownship.ca/township-office/employment-opportunities,Fire Permits,validation gate failed (0/2): no signals
,,https://plummertownship.ca/township-office/employment-opportunities,Contact,validation gate failed (0/2): no signals
,,https://plummertownship.ca/township-office/employment-opportunities,Township Office,validation gate failed (0/2): no signals
,,https://plummertownship.ca/township-office/employment-opportunities,Building And Planning,validation gate failed (0/2): no signals
,,https://plummertownship.ca/township-office/employment-opportunities,Community Services,validation gate failed (0/2): no signals
,,https://northumberland.ca/county-government/careers,2y 2qv Ewrq IE,blocked posting URL
,,https://northumberland.ca/county-government/careers,O 9p Jm X 9sso I,blocked posting URL
,,https://northumberland.ca/county-government/careers,Qfmp Zyu 5g Ds,blocked posting URL
,,https://northumberland.ca/county-government/careers,F 7au 2rty 4U,blocked posting URL
,,https://northumberland.ca/county-government/careers,8g Xd 7fc Bvfw,blocked posting URL
,,https://northumberland.ca/county-government/careers,2s Ai 7gzjq I,blocked posting URL
,,https://northumberland.ca/county-government/careers,Subscribe,validation gate failed (1/2): listing_apply_pattern
,,https://northumberland.ca/county-government/careers,Privacy Policy,validation gate failed (1/2): listing_apply_pattern
,,https://northumberland.ca/county-government/careers,Maps,validation gate failed (1/2): listing_apply_pattern
,,https://northumberland.ca/county-government/careers,Main Login,validation gate failed (1/2): listing_apply_pattern
,,https://town.petrolia.on.ca/wp-content/uploads/2025/12/Seasonal-Positions-Job-Posting.pdf,Seasonal Positions,validation gate failed (1/2): keywords_near_title
,,https://blrtownship.ca/article/employment,Council Meetings,validation gate failed (1/2): listing_apply_pattern
,,https://blrtownship.ca/article/employment,Payment Information,validation gate failed (1/2): listing_apply_pattern
,,https://oneida.on.ca/employment/job-listings,Environment At Oneida,validation gate failed (1/2): title_source_og_title
,,https://welland.myavanti.ca/careers,The Fast & Secure Web Browser Built to be Yours,validation gate failed (1/2): title_source_og_title
,,https://welland.myavanti.ca/careers,"Manuals , Specs , and Downloads",validation gate failed (1/2): title_source_og_title
,,https://mcnabbraeside.com/careers,News and Notices,validation gate failed (1/2): title_source_h1
,,https://mcnabbraeside.com/careers,Contact,validation gate failed (0/2): no signals
,,https://mcnabbraeside.com/careers,Calendar,validation gate failed (0/2): no signals
,,https://mcnabbraeside.com/careers,Notices,title blocklist exact: notices
,,https://mcnabbraeside.com/careers,Notice Of Sale Of Land By Public Tender May 7 2026 8468,validation gate failed (0/2): no signals
,,https://mcnabbraeside.com/careers,Wellington Park Closure 6321,validation gate failed (0/2): no signals
,,https://mcnabbraeside.com/careers,Flood Update April 19 2026 8732,validation gate failed (0/2): no signals
,,https://mcnabbraeside.com/careers,Leaf Yard Waste Pickup 1467,validation gate failed (0/2): no signals
,,https://mcnabbraeside.com/careers,Sandbags Now Available To Residents 4073,validation gate failed (0/2): no signals
,,https://stjosephtownship.com/jobs,Email Protection,validation gate failed (1/2): keywords_near_title
,,https://stjosephtownship.com/jobs,Accessibility,validation gate failed (1/2): keywords_near_title
,,https://stjosephtownship.com/jobs,Covid 19 Notices And Updates,validation gate failed (1/2): keywords_near_title
,,https://stjosephtownship.com/jobs,Contact Us,validation gate failed (1/2): keywords_near_title
,,https://stjosephtownship.com/jobs,Newsletter,validation gate failed (0/2): no signals
,,https://wabauskangfirstnation.com/careers,Google Maps,validation gate failed (1/2): title_source_og_title
,,https://wabauskangfirstnation.com/careers,Emergency Alerts,validation gate failed (0/2): no signals
,,https://recruiting.ultipro.ca/COR5003CALED/JobBoard/55e2803a-385b-47b1-b911-51dd7ed81d1e?q=&o=postedDateDesc,Register,validation gate failed (1/2): url_hint
,,https://recruiting.ultipro.ca/COR5004CLMB/JobBoard/6b014206-1003-40c3-98a0-b2340f1971da?q=&o=postedDateDesc,Register,validation gate failed (1/2): url_hint
,,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=2f8e846e-ba4e-4eb0-b528-bebc359be4c9&ccId=19000101_000001&lang=en_CA&selectedMenuKey=CurrentOpenings,Wfn Req,validation gate failed (0/2): no signals
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Position Details,validation gate failed (1/2): keywords_near_title
,,https://batchewana.ca/careers,Committee Of Councils 2025 2027,validation gate failed (0/2): no signals
,,https://www.alfred-plantagenet.com/en/government-administration/job-postings-volunteering,Bénévoles Prescott,validation gate failed (1/2): title_source_og_title
,,https://recruiting.ultipro.ca/COR5101COMCH/JobBoard/99e5515b-9ffb-4d3b-a84e-95f953a5c0f2?q=&o=postedDateDesc,Register,validation gate failed (1/2): url_hint
,,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=9ba4d624-1cab-4482-861f-900704c3df0d&ccId=19000101_000001&type=JS&lang=en_CA&selectedMenuKey=CareerCenter,Wfn Req,validation gate failed (0/2): no signals
,,https://wasauksing.ca/employment-opportunities,Community Consultation Coordinator,validation gate failed (1/2): role_like_title
,,https://wasauksing.ca/employment-opportunities,Data Entry Clerk,validation gate failed (1/2): role_like_title
,,https://wasauksing.ca/employment-opportunities,Kitchen Coordinator,validation gate failed (1/2): role_like_title
,,https://wasauksing.ca/employment-opportunities,Team Administrator,validation gate failed (1/2): role_like_title
,,https://wasauksing.ca/employment-opportunities,Technical Support Coordinator,validation gate failed (1/2): role_like_title
,,https://wasauksing.ca/employment-opportunities,Mental Wellness/Crisis Response Navigator,validation gate failed (1/2): role_like_title
,,https://wasauksing.ca/employment-opportunities,Nurse Practitioner Open Until Filled,validation gate failed (0/2): no signals
,,https://wasauksing.ca/employment-opportunities,Indeed Jobs,validation gate failed (1/2): url_hint
,,https://wasauksing.ca/employment-opportunities,Employment Opportunities 2,generic title pattern
,,https://wasauksing.ca/employment-opportunities,Anishinabek News Job Board,validation gate failed (1/2): url_hint
,,https://wasauksing.ca/employment-opportunities,Careers,short generic nav title
,,https://recruiting.ultipro.ca/COR5104CCOH/JobBoard/3bc4a2fd-51ca-4ae2-a6c0-8aabfc0f6788?q=&o=postedDateDesc,Register,validation gate failed (1/2): url_hint
,,https://www.assiginack.ca/administration/employment-opportunities,Declaration State Emergency Now Terminated,validation gate failed (0/2): no signals
,,https://www.assiginack.ca/administration/employment-opportunities,Road Restrictions,validation gate failed (1/2): title_source_h1
,,https://recruiting.ultipro.ca/KEE5000NCC/JobBoard/0f7cbf31-f68f-4b9a-a175-34c1162ee91c,Register,validation gate failed (1/2): url_hint
,,https://wahnapitaefn.ca/notices/jobs/postings.html,C 7nup 0upp N,validation gate failed (0/2): no signals
,,https://wahnapitaefn.ca/notices/jobs/postings.html,Wfnnotices,validation gate failed (0/2): no signals
,,https://brucecounty.myavanti.ca/careers,The Fast & Secure Web Browser Built to be Yours,validation gate failed (1/2): title_source_og_title
,,https://brucecounty.myavanti.ca/careers,"Manuals , Specs , and Downloads",validation gate failed (1/2): title_source_og_title
,,https://www.blandfordblenheim.ca/business-and-employment/employment-opportunities,Mfippa,validation gate failed (0/2): no signals
,,https://www.blandfordblenheim.ca/business-and-employment/employment-opportunities,"Accessibility for Ontarians with Disabilities Act , 2005 , S.O. 2005 , c. 11",validation gate failed (1/2): title_source_og_title
,,https://www.blandfordblenheim.ca/business-and-employment/employment-opportunities,Contact Us,validation gate failed (0/2): no signals
,,https://www.blandfordblenheim.ca/business-and-employment/employment-opportunities,Google Maps,validation gate failed (1/2): title_source_og_title
,,https://www.blandfordblenheim.ca/business-and-employment/employment-opportunities,{base},validation gate failed (0/2): no signals
,,https://townshipofthenorthshore.ca/governing/employment,download Temp casual labourer 2026 posting,validation gate failed (1/2): role_like_title
,,https://townshipofthenorthshore.ca/governing/employment,download Municipal Clerk,validation gate failed (1/2): role_like_title
,,https://townshipofthenorthshore.ca/governing/employment,download Temp Casual labourer description 2026,validation gate failed (1/2): role_like_title
,,https://townshipofthenorthshore.ca/governing/employment,download Summer Student,validation gate failed (1/2): role_like_title
,,https://townshipofthenorthshore.ca/governing/employment,download SUMMER STUDENTS POSTER 2026,validation gate failed (1/2): role_like_title
,,https://townshipofthenorthshore.ca/governing/employment,Documents,validation gate failed (0/2): no signals
,,https://recruiting.ultipro.ca/KEE5000NCC/JobBoard/0f7cbf31-f68f-4b9a-a175-34c1162ee91c?q=&o=postedDateDesc,Register,validation gate failed (1/2): url_hint
,,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=b1fead40-7a8c-4b14-87a0-dc031bab192d&ccId=19000101_000001&lang=en_CA,Wfn Req,validation gate failed (0/2): no signals
,,https://shoallake40.ca/economic-development,IMG 20210504 SL 1013 Economic Development Graphic.png,validation gate failed (0/2): no signals
,,https://shoallake40.ca/economic-development,Job Opportunities,validation gate failed (1/2): title_source_og_title
,,https://shoallake40.ca/economic-development,Job Opportunities,validation gate failed (1/2): title_source_og_title
,,https://shoallake40.ca/economic-development,Chief + Council,non-job category context
,,https://shoallake40.ca/economic-development,Nation Services,non-job category context
,,https://shoallake40.ca/economic-development,Community Works,non-job category context
,,https://shoallake40.ca/economic-development,Governance,non-job category context
,,https://shoallake40.ca/economic-development,Who We Are,validation gate failed (1/2): title_source_og_title
,,https://shoallake40.ca/economic-development,Our History,non-job category context
,,https://shoallake40.ca/economic-development,Contact Us,non-job category context
,,https://shoallake40.ca/economic-development,93403,validation gate failed (0/2): no signals
,,https://www.citywindsor.ca/city-hall/employment-opportunities/current-job-postings,JavaScript is currently disabled in your browser and is required to download Adobe Acrobat Reader.,validation gate failed (1/2): title_source_h1
,,https://www.expiredwixdomain.com/?redirectedFor=www.animakeewazhing37.com,Signin,validation gate failed (0/2): no signals
,,https://www.expiredwixdomain.com/?redirectedFor=www.animakeewazhing37.com,Signin,validation gate failed (0/2): no signals
,,https://www.expiredwixdomain.com/?redirectedFor=www.animakeewazhing37.com,Signin,validation gate failed (0/2): no signals
,,https://www.expiredwixdomain.com/?redirectedFor=www.animakeewazhing37.com,Signin,validation gate failed (0/2): no signals
,,https://www.expiredwixdomain.com/?redirectedFor=www.animakeewazhing37.com,Signin,validation gate failed (0/2): no signals
,,https://www.expiredwixdomain.com/?redirectedFor=www.animakeewazhing37.com,Signin,validation gate failed (0/2): no signals
,,https://www.expiredwixdomain.com/?redirectedFor=www.animakeewazhing37.com,Signin,validation gate failed (0/2): no signals
,,https://www.expiredwixdomain.com/?redirectedFor=www.animakeewazhing37.com,Privacy,non-job category context
,,https://www.expiredwixdomain.com/?redirectedFor=www.animakeewazhing37.com,Terms of Use,validation gate failed (1/2): title_source_og_title
,,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=0ce8fb85-2d6b-4891-af18-08a0cb3841a2&ccId=19000101_000001&lang=en_CA&selectedMenuKey=CurrentOpenings,Wfn Req,validation gate failed (0/2): no signals
,,https://cityofbelleville.applytojob.com/apply,Learn to Swim Instructor,non-job category context
,,https://cityofbelleville.applytojob.com/apply,Senior Camp Leader,non-job category context
,,https://cityofbelleville.applytojob.com/apply,Senior Camp Leader (Water Sports),non-job category context
,,https://cityofbelleville.applytojob.com/apply,Volunteer Firefighter (Paid),non-job category context
,,https://www.akrc.on.ca/category/employment,Google Maps,validation gate failed (1/2): title_source_og_title
,,https://www.akrc.on.ca/category/employment,Rnash,validation gate failed (0/2): no signals
,,https://www.burpeemills.com/municipality/employment-opportunity,Email Protection,validation gate failed (0/2): no signals
,,https://www.burpeemills.com/municipality/employment-opportunity,Photo Gallery,validation gate failed (1/2): title_source_og_title
,,https://www.burpeemills.com/municipality/employment-opportunity,Burpee History,validation gate failed (0/2): no signals
,,https://www.burpeemills.com/municipality/employment-opportunity,Applications,validation gate failed (1/2): title_source_og_title
,,https://recruiting.ultipro.ca/ALA5000ALAG/JobBoard/63c26905-d7c5-4e50-933f-60cc2d69067f?q=&o=postedDateDesc&w=&wc=&we=&wpst=&f4=dnNxmjVt-1ySJe_Q4SwJ7Q,"Welcome , come on in!",validation gate failed (1/2): title_source_h1
,,https://wabaseemoong.ca/news/job-opportunities,Employment Opportunity.png,generic title pattern
,,https://www.cramahe.ca/media/iyebdeup/fire-adminstrator-job-posting-full-time-2026.pdf,Fire Adminstrator Job Posting Full Time 2026,validation gate failed (1/2): pdf_role_title
,,https://www.armstrongtownship.com/en/municipal-services/opportunities,Armstrong Township,non-job category context
,,https://www.armstrongtownship.com/en/municipal-services/opportunities,Public Notices,validation gate failed (0/2): no signals
,,https://www.armstrongtownship.com/en/municipal-services/opportunities,Recreation,non-job category context
,,https://www.armstrongtownship.com/en/municipal-services/opportunities,2026 Municipal Election,non-job category context
,,https://www.armstrongtownship.com/en/municipal-services/opportunities,Council Meetings,non-job category context
,,https://www.armstrongtownship.com/en/municipal-services/opportunities,Contact Us,non-job category context
,,https://www.armstrongtownship.com/en/municipal-services/opportunities,Markstay Warren,non-job category context
,,https://www.armstrongtownship.com/en/municipal-services/opportunities,Google Maps,non-job category context
,,https://www.armstrongtownship.com/en/municipal-services/opportunities,By Laws,title blocklist exact: by laws
,,https://www.armstrongtownship.com/en/municipal-services/opportunities,Meetings Agendas,non-job category context
,,https://www.armstrongtownship.com/en/municipal-services/opportunities,Service,validation gate failed (0/2): no signals
,,https://www.armstrongtownship.com/en/municipal-services/opportunities,Municipal Events,non-job category context
,,https://www.armstrongtownship.com/en/municipal-services/opportunities,Pay Online,non-job category context
,,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=8aa53a99-a3f5-4260-aae3-17ca04fdef62&ccId=19000101_000001&source=LI&lang=en_CA&selectedMenuKey=CareerCenter,Wfn Req,validation gate failed (0/2): no signals
,,https://cochraneontario.com/living/employment-opportunities,Living | Town of Cochrane,validation gate failed (1/2): title_source_og_title
,,https://cochraneontario.com/living/employment-opportunities,Visiting | Town of Cochrane,validation gate failed (1/2): title_source_og_title
,,https://cochraneontario.com/living/employment-opportunities,Doing Business,validation gate failed (1/2): title_source_og_title
,,https://cochraneontario.com/living/employment-opportunities,Town Hall,validation gate failed (1/2): title_source_og_title
,,https://cochraneontario.com/living/employment-opportunities,Municipal Accommodation Tax,validation gate failed (1/2): title_source_og_title
,,https://cochraneontario.com/living/employment-opportunities,Jobs in Cochrane,validation gate failed (0/2): no signals
,,https://cochraneontario.com/living/employment-opportunities,05,validation gate failed (0/2): no signals
,,https://cochraneontario.com/living/employment-opportunities,04,validation gate failed (0/2): no signals
,,https://cochraneontario.com/living/employment-opportunities,Employment Opportunity Mechanic,generic title pattern
,,https://cochraneontario.com/living/employment-opportunities,08,validation gate failed (0/2): no signals
,,https://cochraneontario.com/living/employment-opportunities,07,validation gate failed (0/2): no signals
,,https://cochraneontario.com/living/employment-opportunities,03,validation gate failed (0/2): no signals
,,https://cochraneontario.com/living/employment-opportunities,Cochrane,validation gate failed (0/2): no signals
,,https://cochraneontario.com/living/employment-opportunities,Refer,validation gate failed (0/2): no signals
,,https://cochraneontario.com/living/employment-opportunities,Notice Of Temporary Road Closure 3,validation gate failed (0/2): no signals
,,https://cochraneontario.com/living/employment-opportunities,Public Notice,validation gate failed (1/2): title_source_og_title
,,https://cochraneontario.com/living/employment-opportunities,SEASONAL LOAD RESTRICTION,validation gate failed (1/2): title_source_og_title
,,https://cochraneontario.com/living/employment-opportunities,OFFICE OF THE MAYOR,validation gate failed (1/2): title_source_og_title
,,https://cochraneontario.com/living/employment-opportunities,OFFICE OF THE MAYOR,validation gate failed (1/2): title_source_og_title
,,https://cochraneontario.com/living/employment-opportunities,Bin Placement Notice,validation gate failed (1/2): title_source_og_title
,,https://cochraneontario.com/living/employment-opportunities,OFFICE OF THE MAYOR,validation gate failed (1/2): title_source_og_title
,,https://cochraneontario.com/living/employment-opportunities,OFFICE OF THE MAYOR,validation gate failed (1/2): title_source_og_title
,,https://cochraneontario.com/living/employment-opportunities,OFFICE OF THE MAYOR,validation gate failed (1/2): title_source_og_title
,,https://cochraneontario.com/living/employment-opportunities,Notice to Ratepayers,validation gate failed (1/2): title_source_og_title
,,https://www.clarence-rockland.com/en/city-hall/careers,Carrieres,validation gate failed (0/2): no signals
,,https://www.clarence-rockland.com/en/city-hall/careers,Human Resources,validation gate failed (1/2): title_source_h1
,,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=09ed440f-e109-4f6f-ac03-075ea0a3a5e5&ccId=19000101_000001&lang=en_CA&ccId=19000101_000001&type=JS&lang=en_CA,Wfn Req,validation gate failed (0/2): no signals
,,https://www.conmee.com/p/employment,Zoning Bylaw And Official Plan Review,validation gate failed (0/2): no signals
,,https://www.conmee.com/p/employment,Members of Council,validation gate failed (1/2): title_source_og_title
,,https://www.conmee.com/p/employment,Renting The Hall,validation gate failed (0/2): no signals
,,https://www.conmee.com/p/employment,Emergency Services,validation gate failed (1/2): keywords_near_title
,,https://www.conmee.com/p/employment,Iframe>,validation gate failed (0/2): no signals
,,https://www.conmee.com/p/employment,Index,validation gate failed (0/2): no signals
,,https://www.collingwood.ca/governance-engagement/careers-employment,Subscribe now,validation gate failed (1/2): title_source_og_title
,,https://www.collingwood.ca/governance-engagement/careers-employment,S,validation gate failed (0/2): no signals
,,https://www.collingwood.ca/governance-engagement/careers-employment,Contact Us,validation gate failed (0/2): no signals
,,https://www.dryden.ca/careers,Privacy Policy,validation gate failed (0/2): no signals
,,https://www.chisholm.ca/en/your-government/employment-opportunity-1,Service,validation gate failed (1/2): keywords_near_title
,,https://www.chisholm.ca/en/your-government/employment-opportunity-1,Meetings & Agendas,validation gate failed (1/2): title_source_h1
,,https://www.chisholm.ca/en/your-government/employment-opportunity-1,News Events,validation gate failed (0/2): no signals
,,https://www.chisholm.ca/en/your-government/employment-opportunity-1,Planning Department,validation gate failed (1/2): keywords_near_title
,,https://www.chisholm.ca/en/your-government/employment-opportunity-1,Astorville,validation gate failed (0/2): no signals
,,https://www.chisholm.ca/en/your-government/employment-opportunity-1,Cpal,validation gate failed (0/2): no signals
,,https://www.chisholm.ca/en/your-government/employment-opportunity-1,Service,validation gate failed (0/2): no signals
,,https://www.countyofessex.ca/county-government/careers-and-volunteering/career-opportunities,Privacy Policy,validation gate failed (0/2): no signals
,,https://www.countyofessex.ca/county-government/careers-and-volunteering/career-opportunities,Subscription Messaging,validation gate failed (0/2): no signals
,,https://townofmono.com/jobs,134608,validation gate failed (1/2): listing_apply_pattern
,,https://townofmono.com/jobs,Rental Rates,validation gate failed (1/2): listing_apply_pattern
,,https://www.espanola.ca/town-government/career-opportunities,Email Protection,validation gate failed (1/2): keywords_near_title
,,https://www.bonnecherevalleytwp.com/careers,Municipal Staff Contact,validation gate failed (1/2): keywords_near_title
,,https://www.bonnecherevalleytwp.com/careers,News,title blocklist exact: news
,,https://www.bonnecherevalleytwp.com/careers,Events,title blocklist exact: events
,,https://www.bonnecherevalleytwp.com/careers,Business,validation gate failed (0/2): no signals
,,https://chapleaucree.ca/employment-opportunities,Employment Opportunity Anticipatory Summer Student Employment Opportunities,generic title pattern
,,https://chapleaucree.ca/employment-opportunities,Employment Opportunity Gas Bar Attendant Part Time 3,generic title pattern
,,https://chapleaucree.ca/employment-opportunities,Full Time (until filled),validation gate failed (1/2): url_hint
,,https://chapleaucree.ca/employment-opportunities,FULL TIME,validation gate failed (1/2): url_hint
,,https://chapleaucree.ca/employment-opportunities,Employment Opportunity Financial Programmer Ccfn Health Centre Full Time,generic title pattern
,,https://chapleaucree.ca/employment-opportunities,Employment Opportunity Medical Drivers Casual Contract,generic title pattern
,,https://chapleaucree.ca/employment-opportunities,Weekly Pamphlet May 18 24 2026,validation gate failed (0/2): no signals
,,https://chapleaucree.ca/employment-opportunities,Weekly Pamphlet May 11 17 2026,validation gate failed (0/2): no signals
,,https://chapleaucree.ca/employment-opportunities,Weekly Pamphlet May 4 10 2026,validation gate failed (0/2): no signals
,,https://chapleaucree.ca/employment-opportunities,Weekly Pamphlet April 27 May 3 2026,validation gate failed (0/2): no signals
,,https://chapleaucree.ca/employment-opportunities,Weekly Pamphlet April 20 26 2026,validation gate failed (0/2): no signals
,,https://chapleaucree.ca/employment-opportunities,Weekly Pamphlet April 13 19 2026,validation gate failed (0/2): no signals
