org_id,org_name,source_url,candidate_title,rejection_reason
mun-0036-city-of-sault-ste-marie,City of Sault Ste Marie,https://saultstemarie.ca/wp-content/uploads/2025/11/2026-Firefighter-Recruitment-Guide-FINAL.pdf,2026 Firefighter Recruitment Guide FINAL,validation gate failed (0/2): no signals
mun-0140-regional-municipality-of-halton,Regional Municipality of Halton,https://careers.halton.ca/,Long Term Care Home Career Fair (2),validation gate failed (0/2): no signals
mun-0140-regional-municipality-of-halton,Regional Municipality of Halton,https://careers.halton.ca/,"Director , Communications & Customer Service",non-job category context
mun-0140-regional-municipality-of-halton,Regional Municipality of Halton,https://careers.halton.ca/,"General Manager , Halton Digital Access Services Corporation (HDASC)",non-job category context
mun-0140-regional-municipality-of-halton,Regional Municipality of Halton,https://careers.halton.ca/,Paramedic Services,validation gate failed (1/2): url_hint
mun-0140-regional-municipality-of-halton,Regional Municipality of Halton,https://careers.halton.ca/,Early Career,validation gate failed (1/2): url_hint
mun-0140-regional-municipality-of-halton,Regional Municipality of Halton,https://careers.halton.ca/,Children Services,validation gate failed (1/2): url_hint
mun-0140-regional-municipality-of-halton,Regional Municipality of Halton,https://careers.halton.ca/,Long Term Care,validation gate failed (1/2): url_hint
mun-0140-regional-municipality-of-halton,Regional Municipality of Halton,https://careers.halton.ca/,Login to your Internal Profile,validation gate failed (1/2): role_like_title
mun-0256-township-of-brudenell-lyndoch-and-raglan,"Township of Brudenell, Lyndoch and Raglan",https://blrtownship.ca/article/employment,Council Meetings,validation gate failed (1/2): listing_apply_pattern
mun-0256-township-of-brudenell-lyndoch-and-raglan,"Township of Brudenell, Lyndoch and Raglan",https://blrtownship.ca/article/employment,Payment Information,validation gate failed (1/2): listing_apply_pattern
mun-0068-county-of-simcoe,County of Simcoe,https://simcoe.ca/wp-content/uploads/2025/12/2026-Spring-Recruitment-Important-Dates.pdf,2026 Spring Recruitment Important Dates,validation gate failed (0/2): no signals
fn-0453-atikameksheng-anishnawbek,Atikameksheng Anishnawbek,https://atikamekshenganishnawbek.ca/employment-tenders,Index.cfm,validation gate failed (0/2): no signals
fn-0453-atikameksheng-anishnawbek,Atikameksheng Anishnawbek,https://atikamekshenganishnawbek.ca/employment-tenders,Careers Nogdawindamin,validation gate failed (1/2): url_hint
fn-0453-atikameksheng-anishnawbek,Atikameksheng Anishnawbek,https://atikamekshenganishnawbek.ca/employment-tenders,Privacy,validation gate failed (1/2): keywords_near_title
fn-0453-atikameksheng-anishnawbek,Atikameksheng Anishnawbek,https://atikamekshenganishnawbek.ca/employment-tenders,Terms,validation gate failed (1/2): keywords_near_title
mun-0127-municipality-of-the-nation,Municipality of The Nation,https://nationmun.ca/conseil-et-employes/opportunites-demploi,The Nation,validation gate failed (1/2): title_source_og_title
fn-0530-nigigoonsiminikaaning-first-nation,Nigigoonsiminikaaning First Nation,https://nigigoonsiminikaaning.ca/category/employment,Graphic Artist,validation gate failed (1/2): title_source_h1
mun-0152-town-of-bancroft,Town of Bancroft,https://bancroft.civicweb.net/filepro/documents/47725,Road Maintenance Worker,validation gate failed (1/2): role_like_title
mun-0152-town-of-bancroft,Town of Bancroft,https://bancroft.civicweb.net/filepro/documents/47725,Park Maintenance Labourer,validation gate failed (1/2): role_like_title
mun-0152-town-of-bancroft,Town of Bancroft,https://bancroft.civicweb.net/filepro/documents/47725,Event Planning Assistant,validation gate failed (1/2): role_like_title
mun-0152-town-of-bancroft,Town of Bancroft,https://bancroft.civicweb.net/filepro/documents/47725,Environmental Program Coordinator,validation gate failed (1/2): role_like_title
mun-0152-town-of-bancroft,Town of Bancroft,https://bancroft.civicweb.net/filepro/documents/47725,Temporary Operator Public Works,validation gate failed (1/2): role_like_title
mun-0152-town-of-bancroft,Town of Bancroft,https://bancroft.civicweb.net/filepro/documents/47725,Temporary Full Time Operator,validation gate failed (1/2): role_like_title
mun-0152-town-of-bancroft,Town of Bancroft,https://bancroft.civicweb.net/filepro/documents/47725,126827,validation gate failed (1/2): keywords_near_title
mun-0152-town-of-bancroft,Town of Bancroft,https://bancroft.civicweb.net/filepro/documents/47725,CLOSED AND NOT FILLED POSITIONS,validation gate failed (1/2): keywords_near_title
mun-0152-town-of-bancroft,Town of Bancroft,https://bancroft.civicweb.net/filepro/documents/47725,CLOSED AND FILLED POSITIONS,validation gate failed (1/2): keywords_near_title
mun-0152-town-of-bancroft,Town of Bancroft,https://bancroft.civicweb.net/filepro/documents/47725,Resetpassword,validation gate failed (0/2): no signals
fn-0478-delaware,Delaware,https://delawarenation.on.ca/category/employment,Call For Youth Artist,validation gate failed (1/2): title_source_h2
fn-0521-moravian-of-the-thames,Moravian of the Thames,https://delawarenation.on.ca/category/employment,Call For Youth Artist,validation gate failed (1/2): title_source_h2
fn-0478-delaware,Delaware,https://delawarenation.on.ca/category/employment,Dn Newsletters,validation gate failed (0/2): no signals
fn-0521-moravian-of-the-thames,Moravian of the Thames,https://delawarenation.on.ca/category/employment,Dn Newsletters,validation gate failed (0/2): no signals
fn-0478-delaware,Delaware,https://delawarenation.on.ca/category/employment,PS Policy Update,validation gate failed (1/2): title_source_h2
fn-0521-moravian-of-the-thames,Moravian of the Thames,https://delawarenation.on.ca/category/employment,PS Policy Update,validation gate failed (1/2): title_source_h2
fn-0478-delaware,Delaware,https://delawarenation.on.ca/category/employment,Call For Youth Artist,validation gate failed (1/2): title_source_h2
fn-0521-moravian-of-the-thames,Moravian of the Thames,https://delawarenation.on.ca/category/employment,Call For Youth Artist,validation gate failed (1/2): title_source_h2
fn-0478-delaware,Delaware,https://delawarenation.on.ca/category/employment,Updates From the Chief,validation gate failed (1/2): role_like_title
fn-0521-moravian-of-the-thames,Moravian of the Thames,https://delawarenation.on.ca/category/employment,Updates From the Chief,validation gate failed (1/2): role_like_title
mun-0281-township-of-dubreuilville,Township of Dubreuilville,https://dubreuilville.ca/en/business/tenders-request-for-proposals-employment-opportunities,Dubreuilville Arena,validation gate failed (0/2): no signals
mun-0281-township-of-dubreuilville,Township of Dubreuilville,https://dubreuilville.ca/en/business/tenders-request-for-proposals-employment-opportunities,Library,validation gate failed (0/2): no signals
mun-0281-township-of-dubreuilville,Township of Dubreuilville,https://dubreuilville.ca/en/business/tenders-request-for-proposals-employment-opportunities,Mooseback Trail System,validation gate failed (1/2): title_source_og_title
mun-0281-township-of-dubreuilville,Township of Dubreuilville,https://dubreuilville.ca/en/business/tenders-request-for-proposals-employment-opportunities,Season Trail System,validation gate failed (1/2): title_source_og_title
mun-0281-township-of-dubreuilville,Township of Dubreuilville,https://dubreuilville.ca/en/business/tenders-request-for-proposals-employment-opportunities,Council Contact Information,validation gate failed (1/2): keywords_near_title
mun-0281-township-of-dubreuilville,Township of Dubreuilville,https://dubreuilville.ca/en/business/tenders-request-for-proposals-employment-opportunities,Municipal By Laws,validation gate failed (1/2): keywords_near_title
mun-0281-township-of-dubreuilville,Township of Dubreuilville,https://dubreuilville.ca/en/business/tenders-request-for-proposals-employment-opportunities,Miscellaneous User Fees,validation gate failed (1/2): title_source_og_title
mun-0281-township-of-dubreuilville,Township of Dubreuilville,https://dubreuilville.ca/en/business/tenders-request-for-proposals-employment-opportunities,Municipal General Levy Rates & Provincial,validation gate failed (1/2): title_source_og_title
mun-0281-township-of-dubreuilville,Township of Dubreuilville,https://dubreuilville.ca/en/business/tenders-request-for-proposals-employment-opportunities,Water Sewer,validation gate failed (0/2): no signals
mun-0281-township-of-dubreuilville,Township of Dubreuilville,https://dubreuilville.ca/en/business/tenders-request-for-proposals-employment-opportunities,Search Results,validation gate failed (1/2): title_source_og_title
mun-0281-township-of-dubreuilville,Township of Dubreuilville,https://dubreuilville.ca/en/business/tenders-request-for-proposals-employment-opportunities,Email Protection,validation gate failed (0/2): no signals
mun-0186-town-of-innisfil,Town of Innisfil,https://innisfil.ca/en/business-and-employment/careers.aspx,Search,validation gate failed (1/2): title_source_h2
mun-0186-town-of-innisfil,Town of Innisfil,https://innisfil.ca/en/business-and-employment/careers.aspx,CHRR Innovative HR Teams 2022,validation gate failed (1/2): title_source_og_title
mun-0186-town-of-innisfil,Town of Innisfil,https://innisfil.ca/en/business-and-employment/careers.aspx,HRD Canada Best Places to Work 2022,validation gate failed (1/2): title_source_og_title
mun-0186-town-of-innisfil,Town of Innisfil,https://innisfil.ca/en/business-and-employment/careers.aspx,2022 Cama Professional Development Award,validation gate failed (0/2): no signals
mun-0186-town-of-innisfil,Town of Innisfil,https://innisfil.ca/en/business-and-employment/careers.aspx,Star Rewards and Recognition,validation gate failed (1/2): title_source_og_title
mun-0186-town-of-innisfil,Town of Innisfil,https://innisfil.ca/en/business-and-employment/careers.aspx,Land Acknowledgment,validation gate failed (0/2): no signals
mun-0186-town-of-innisfil,Town of Innisfil,https://innisfil.ca/en/business-and-employment/careers.aspx,Privacy Policy,validation gate failed (1/2): keywords_near_title
mun-0186-town-of-innisfil,Town of Innisfil,https://innisfil.ca/en/business-and-employment/careers.aspx,Living Here,validation gate failed (1/2): title_source_h2
mun-0186-town-of-innisfil,Town of Innisfil,https://innisfil.ca/en/business-and-employment/careers.aspx,Contact,validation gate failed (0/2): no signals
mun-0186-town-of-innisfil,Town of Innisfil,https://innisfil.ca/en/business-and-employment/careers.aspx,Green Web Check,validation gate failed (0/2): no signals
mun-0215-town-of-petrolia,Town of Petrolia,https://town.petrolia.on.ca/wp-content/uploads/2025/12/Seasonal-Positions-Job-Posting.pdf,Seasonal Positions,validation gate failed (1/2): keywords_near_title
fn-0525-naicatchewenin,Naicatchewenin,https://naicatcheweninfirstnation.ca/employment,Event And News,validation gate failed (1/2): listing_apply_pattern
fn-0525-naicatchewenin,Naicatchewenin,https://naicatcheweninfirstnation.ca/employment,Contact Us,validation gate failed (1/2): listing_apply_pattern
fn-0569-wahta-mohawk,Wahta Mohawk,https://wahtamohawks.com/wp-content/uploads/2026/02/Transfer-Station-Attendant-Job-Posting-Feb-2026.pdf,Transfer Station Attendant Job Posting Feb 2026,validation gate failed (1/2): pdf_role_title
fn-0559-taykwa-tagamou-nation,Taykwa Tagamou Nation,https://taykwatagamou.com/about/careers,Haleycochrane,validation gate failed (0/2): no signals
fn-0559-taykwa-tagamou-nation,Taykwa Tagamou Nation,https://taykwatagamou.com/about/careers,Member Login,validation gate failed (1/2): title_source_og_title
mun-0347-township-of-mcnab-braeside,Township of McNab-Braeside,https://mcnabbraeside.com/careers,Contact,validation gate failed (0/2): no signals
mun-0347-township-of-mcnab-braeside,Township of McNab-Braeside,https://mcnabbraeside.com/careers,Calendar,validation gate failed (1/2): keywords_near_title
mun-0347-township-of-mcnab-braeside,Township of McNab-Braeside,https://mcnabbraeside.com/careers,Notices,title blocklist exact: notices
mun-0347-township-of-mcnab-braeside,Township of McNab-Braeside,https://mcnabbraeside.com/careers,Rec Reimbursement,validation gate failed (0/2): no signals
mun-0347-township-of-mcnab-braeside,Township of McNab-Braeside,https://mcnabbraeside.com/careers,Construction Update November 2025 9450,validation gate failed (0/2): no signals
mun-0347-township-of-mcnab-braeside,Township of McNab-Braeside,https://mcnabbraeside.com/careers,Committees And Boards,validation gate failed (0/2): no signals
mun-0347-township-of-mcnab-braeside,Township of McNab-Braeside,https://mcnabbraeside.com/careers,Zoning By Law Update Beekeeping Backyard Chickens 9353,validation gate failed (0/2): no signals
mun-0347-township-of-mcnab-braeside,Township of McNab-Braeside,https://mcnabbraeside.com/careers,Official Plan Review 2016,validation gate failed (0/2): no signals
fn-0539-oneida,Oneida,https://oneida.on.ca/employment/job-listings,Environment At Oneida,validation gate failed (1/2): title_source_og_title
fn-0540-oneida-nation-of-the-thames,Oneida Nation of the Thames,https://oneida.on.ca/employment/job-listings,Environment At Oneida,validation gate failed (1/2): title_source_og_title
mun-0047-city-of-welland,City of Welland,https://welland.myavanti.ca/careers,The Fast & Secure Web Browser Built to be Yours,validation gate failed (1/2): title_source_og_title
mun-0047-city-of-welland,City of Welland,https://welland.myavanti.ca/careers,"Manuals , Specs , and Downloads",validation gate failed (1/2): title_source_og_title
mun-0378-township-of-plummer-additional,Township of Plummer Additional,https://plummertownship.ca/township-office/employment-opportunities,Fire Permits,validation gate failed (0/2): no signals
mun-0378-township-of-plummer-additional,Township of Plummer Additional,https://plummertownship.ca/township-office/employment-opportunities,Contact,validation gate failed (0/2): no signals
mun-0378-township-of-plummer-additional,Township of Plummer Additional,https://plummertownship.ca/township-office/employment-opportunities,Township Office,validation gate failed (0/2): no signals
mun-0378-township-of-plummer-additional,Township of Plummer Additional,https://plummertownship.ca/township-office/employment-opportunities,Building And Planning,validation gate failed (0/2): no signals
mun-0378-township-of-plummer-additional,Township of Plummer Additional,https://plummertownship.ca/township-office/employment-opportunities,Community Services,validation gate failed (0/2): no signals
mun-0378-township-of-plummer-additional,Township of Plummer Additional,https://plummertownship.ca/township-office/employment-opportunities,Payment Options,validation gate failed (0/2): no signals
mun-0063-county-of-northumberland,County of Northumberland,https://northumberland.ca/county-government/careers,2y 2qv Ewrq IE,blocked posting URL
mun-0063-county-of-northumberland,County of Northumberland,https://northumberland.ca/county-government/careers,O 9p Jm X 9sso I,blocked posting URL
mun-0063-county-of-northumberland,County of Northumberland,https://northumberland.ca/county-government/careers,Qfmp Zyu 5g Ds,blocked posting URL
mun-0063-county-of-northumberland,County of Northumberland,https://northumberland.ca/county-government/careers,F 7au 2rty 4U,blocked posting URL
mun-0063-county-of-northumberland,County of Northumberland,https://northumberland.ca/county-government/careers,8g Xd 7fc Bvfw,blocked posting URL
mun-0063-county-of-northumberland,County of Northumberland,https://northumberland.ca/county-government/careers,2s Ai 7gzjq I,blocked posting URL
mun-0063-county-of-northumberland,County of Northumberland,https://northumberland.ca/county-government/careers,Subscribe,validation gate failed (1/2): listing_apply_pattern
mun-0063-county-of-northumberland,County of Northumberland,https://northumberland.ca/county-government/careers,Privacy Policy,validation gate failed (1/2): listing_apply_pattern
mun-0063-county-of-northumberland,County of Northumberland,https://northumberland.ca/county-government/careers,Maps,validation gate failed (1/2): listing_apply_pattern
mun-0063-county-of-northumberland,County of Northumberland,https://northumberland.ca/county-government/careers,Main Login,validation gate failed (1/2): listing_apply_pattern
fn-0566-wabauskang-first-nation,Wabauskang First Nation,https://wabauskangfirstnation.com/careers,Google Maps,validation gate failed (1/2): title_source_og_title
fn-0566-wabauskang-first-nation,Wabauskang First Nation,https://wabauskangfirstnation.com/careers,Emergency Alerts,validation gate failed (0/2): no signals
mun-0157-town-of-caledon,Town of Caledon,https://recruiting.ultipro.ca/COR5003CALED/JobBoard/55e2803a-385b-47b1-b911-51dd7ed81d1e?q=&o=postedDateDesc,Register,validation gate failed (1/2): url_hint
mun-0403-township-of-st-joseph,Township of St. Joseph,https://stjosephtownship.com/jobs,Email Protection,validation gate failed (1/2): keywords_near_title
mun-0403-township-of-st-joseph,Township of St. Joseph,https://stjosephtownship.com/jobs,Accessibility,validation gate failed (1/2): keywords_near_title
mun-0403-township-of-st-joseph,Township of St. Joseph,https://stjosephtownship.com/jobs,Covid 19 Notices And Updates,validation gate failed (1/2): keywords_near_title
mun-0403-township-of-st-joseph,Township of St. Joseph,https://stjosephtownship.com/jobs,Contact Us,validation gate failed (1/2): keywords_near_title
mun-0403-township-of-st-joseph,Township of St. Joseph,https://stjosephtownship.com/jobs,Newsletter,validation gate failed (0/2): no signals
mun-0059-county-of-lambton,County of Lambton,https://recruiting.ultipro.ca/COR5004CLMB/JobBoard/6b014206-1003-40c3-98a0-b2340f1971da?q=&o=postedDateDesc,Register,validation gate failed (1/2): url_hint
mun-0008-city-of-chatham-kent,City of Chatham-Kent,https://recruiting.ultipro.ca/COR5101COMCH/JobBoard/99e5515b-9ffb-4d3b-a84e-95f953a5c0f2?q=&o=postedDateDesc,Register,validation gate failed (1/2): url_hint
fn-0447-animakee-wa-zhing-37,Animakee Wa Zhing #37,https://www.animakeewazhing37.com/windigo-island-2,Services,title blocklist exact: services
fn-0548-sagamok-anishnawbek,Sagamok Anishnawbek,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=2f8e846e-ba4e-4eb0-b528-bebc359be4c9&ccId=19000101_000001&lang=en_CA&selectedMenuKey=CurrentOpenings,Wfn Req,validation gate failed (0/2): no signals
mun-0057-county-of-hastings,County of Hastings,https://recruiting.ultipro.ca/COR5104CCOH/JobBoard/3bc4a2fd-51ca-4ae2-a6c0-8aabfc0f6788?q=&o=postedDateDesc,Register,validation gate failed (1/2): url_hint
mun-0114-municipality-of-oliver-paipoonge,Municipality of Oliver Paipoonge,https://oliverpaipoonge.ca/municipal-office/employment,228,validation gate failed (0/2): no signals
mun-0114-municipality-of-oliver-paipoonge,Municipality of Oliver Paipoonge,https://oliverpaipoonge.ca/municipal-office/employment,228,validation gate failed (0/2): no signals
mun-0114-municipality-of-oliver-paipoonge,Municipality of Oliver Paipoonge,https://oliverpaipoonge.ca/municipal-office/employment,228,validation gate failed (0/2): no signals
mun-0114-municipality-of-oliver-paipoonge,Municipality of Oliver Paipoonge,https://oliverpaipoonge.ca/municipal-office/employment,228,validation gate failed (0/2): no signals
mun-0114-municipality-of-oliver-paipoonge,Municipality of Oliver Paipoonge,https://oliverpaipoonge.ca/municipal-office/employment,228,validation gate failed (0/2): no signals
mun-0114-municipality-of-oliver-paipoonge,Municipality of Oliver Paipoonge,https://oliverpaipoonge.ca/municipal-office/employment,228,validation gate failed (1/2): keywords_near_title
mun-0114-municipality-of-oliver-paipoonge,Municipality of Oliver Paipoonge,https://oliverpaipoonge.ca/municipal-office/employment,228,validation gate failed (0/2): no signals
mun-0114-municipality-of-oliver-paipoonge,Municipality of Oliver Paipoonge,https://oliverpaipoonge.ca/municipal-office/employment,228,validation gate failed (0/2): no signals
mun-0114-municipality-of-oliver-paipoonge,Municipality of Oliver Paipoonge,https://oliverpaipoonge.ca/municipal-office/employment,228,validation gate failed (0/2): no signals
mun-0114-municipality-of-oliver-paipoonge,Municipality of Oliver Paipoonge,https://oliverpaipoonge.ca/municipal-office/employment,Jobs,short generic nav title
mun-0114-municipality-of-oliver-paipoonge,Municipality of Oliver Paipoonge,https://oliverpaipoonge.ca/municipal-office/employment,Lakehead University Job Bank,validation gate failed (0/2): no signals
mun-0114-municipality-of-oliver-paipoonge,Municipality of Oliver Paipoonge,https://oliverpaipoonge.ca/municipal-office/employment,Jobs In Thunder Bay Ontario,validation gate failed (1/2): url_hint
mun-0114-municipality-of-oliver-paipoonge,Municipality of Oliver Paipoonge,https://oliverpaipoonge.ca/municipal-office/employment,Browse Results,validation gate failed (0/2): no signals
mun-0239-township-of-alnwick-haldimand,Township of Alnwick/Haldimand,https://www.ahtwp.ca/careers,Contactus,validation gate failed (1/2): keywords_near_title
mun-0239-township-of-alnwick-haldimand,Township of Alnwick/Haldimand,https://www.ahtwp.ca/careers,Complaints and Compliments,validation gate failed (1/2): title_source_og_title
mun-0239-township-of-alnwick-haldimand,Township of Alnwick/Haldimand,https://www.ahtwp.ca/careers,Privacy Policy,validation gate failed (1/2): keywords_near_title
mun-0035-city-of-sarnia,City of Sarnia,https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=9ba4d624-1cab-4482-861f-900704c3df0d&ccId=19000101_000001&type=JS&lang=en_CA&selectedMenuKey=CareerCenter,Wfn Req,validation gate failed (0/2): no signals
fn-0495-keewaywin-first-nation,Keewaywin First Nation,https://recruiting.ultipro.ca/KEE5000NCC/JobBoard/0f7cbf31-f68f-4b9a-a175-34c1162ee91c,Register,validation gate failed (1/2): url_hint
fn-0509-mcdowell-lake,McDowell Lake,https://recruiting.ultipro.ca/KEE5000NCC/JobBoard/0f7cbf31-f68f-4b9a-a175-34c1162ee91c,Register,validation gate failed (1/2): url_hint
fn-0483-fort-severn,Fort Severn,https://recruiting.ultipro.ca/KEE5000NCC/JobBoard/0f7cbf31-f68f-4b9a-a175-34c1162ee91c,Register,validation gate failed (1/2): url_hint
fn-0573-wasauksing-first-nation,Wasauksing First Nation,https://wasauksing.ca/employment-opportunities,Lead Biologist (Species at Risk),validation gate failed (1/2): role_like_title
fn-0573-wasauksing-first-nation,Wasauksing First Nation,https://wasauksing.ca/employment-opportunities,Security Guard Nights X 2 February 13,validation gate failed (0/2): no signals
fn-0573-wasauksing-first-nation,Wasauksing First Nation,https://wasauksing.ca/employment-opportunities,Team Support February 13,validation gate failed (0/2): no signals
fn-0573-wasauksing-first-nation,Wasauksing First Nation,https://wasauksing.ca/employment-opportunities,Social Navigator/Intake Worker (Evenings) x2,validation gate failed (1/2): role_like_title
fn-0573-wasauksing-first-nation,Wasauksing First Nation,https://wasauksing.ca/employment-opportunities,Mental Wellness/Crisis Response Navigator,validation gate failed (1/2): role_like_title
fn-0573-wasauksing-first-nation,Wasauksing First Nation,https://wasauksing.ca/employment-opportunities,Nurse Practitioner February 24,validation gate failed (0/2): no signals
fn-0573-wasauksing-first-nation,Wasauksing First Nation,https://wasauksing.ca/employment-opportunities,Clinical Coordinator,validation gate failed (1/2): role_like_title
fn-0573-wasauksing-first-nation,Wasauksing First Nation,https://wasauksing.ca/employment-opportunities,Indeed Jobs,validation gate failed (1/2): url_hint
fn-0573-wasauksing-first-nation,Wasauksing First Nation,https://wasauksing.ca/employment-opportunities,Employment Opportunities 2,generic title pattern
fn-0573-wasauksing-first-nation,Wasauksing First Nation,https://wasauksing.ca/employment-opportunities,Anishinabek News Job Board,validation gate failed (1/2): url_hint
fn-0573-wasauksing-first-nation,Wasauksing First Nation,https://wasauksing.ca/employment-opportunities,Careers,short generic nav title
fn-0544-poplar-hill,Poplar Hill,https://recruiting.ultipro.ca/KEE5000NCC/JobBoard/0f7cbf31-f68f-4b9a-a175-34c1162ee91c?q=&o=postedDateDesc,Register,validation gate failed (1/2): url_hint
mun-0408-township-of-tarbutt,Township of Tarbutt,https://tarbutt.ca/home/notices,Notices,title blocklist exact: notices
mun-0408-township-of-tarbutt,Township of Tarbutt,https://tarbutt.ca/home/notices,Township Of Tarbutt Office Will Be Closed For Family Day February 16th 2026,non-job category context
